type,game_id,room_code,game_mode,winner,round,phase,player_name,player_role,target_name,content,is_system,timestamp
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","NIGHT","System","","","Night 1 begins.","true","2026-06-29T10:35:39.089Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","NIGHT","Green","WEREWOLF","","let's pick random","false","2026-06-29T10:36:19.324Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","NIGHT","Beige","WEREWOLF","","who to murder","false","2026-06-29T10:36:25.570Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","NIGHT","Green","WEREWOLF","","Brown maybe?","false","2026-06-29T10:36:29.406Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","NIGHT","Beige","WEREWOLF","","or gold?","false","2026-06-29T10:36:36.719Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","NIGHT","Green","WEREWOLF","","doesn't matter","false","2026-06-29T10:36:44.430Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","NIGHT","Beige","WEREWOLF","","ok lets do brown","false","2026-06-29T10:36:54.827Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","DAY","System","","","Dawn breaks. Brown (seer) was found dead.","true","2026-06-29T10:37:11.564Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","DAY","System","","","The village must elect a Mayor.","true","2026-06-29T10:37:11.582Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","DAY","Cyan","WITCH","","oh damn","false","2026-06-29T10:37:20.511Z"
"chat","b57eee98-8f2f-4fdc-a2c3-85bd8a28970a","5NOHGS","CLASSIC","WEREWOLVES","1","DAY","Green","WEREWOLF","","wow","false","2026-06-29T10:37:21.758Z"
